504.171,238.019,0.119379,481.995,237.979,0.647555,471.564,247.106,0.6547,485.918,299.334,0.780827,525.04,307.158,0.770417,495.036,228.845,0.474206,519.863,220.995,0.283234,539.41,214.505,0.246275,478.096,275.843,0.378863,474.176,284.967,0.370422,528.986,277.118,0.213783,0.0,0.0,0.0,485.934,266.741,0.363281,517.291,258.887,0.198486,530.273,274.524,0.0747612,542.03,277.126,0.114463,539.417,277.116,0.0888912,532.899,274.487,0.0731438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55_000000000000_keypoints
0.0,0.0,0.0,468.956,262.779,0.591201,465.029,284.923,0.685952,484.578,317.598,0.866367,517.294,318.908,0.864952,475.447,239.313,0.483108,497.693,234.029,0.237973,523.745,224.932,0.214333,483.318,286.24,0.409111,476.811,296.718,0.346375,500.266,301.931,0.289108,0.0,0.0,0.0,489.818,275.822,0.378843,517.219,261.482,0.34881,536.831,270.601,0.46659,548.573,266.729,0.342428,545.947,266.66,0.371487,538.149,271.928,0.343575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55_000000000001_keypoints
478.101,275.789,0.108697,465.008,278.463,0.509536,458.543,299.305,0.595946,482.01,331.938,0.752865,510.726,337.11,0.799062,470.253,257.589,0.317902,495.022,261.468,0.26738,517.217,256.304,0.163934,475.496,294.118,0.198403,465.068,305.825,0.217844,496.335,316.283,0.247861,0.0,0.0,0.0,485.931,284.941,0.179942,521.167,265.408,0.133447,532.895,265.388,0.0683857,547.24,266.672,0.057854,547.23,266.709,0.0558354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55_000000000002_keypoints
475.475,300.615,0.198168,455.91,296.705,0.411191,457.208,318.951,0.474623,475.534,348.935,0.665873,497.649,351.561,0.660737,454.615,275.812,0.331434,474.125,257.55,0.509242,502.893,244.498,0.336686,496.343,359.35,0.124213,491.139,361.968,0.16096,504.171,371.074,0.125019,485.935,399.809,0.0687677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.905,402.409,0.0622074,55_000000000003_keypoints
0.0,0.0,0.0,453.303,296.706,0.317443,474.151,290.206,0.237175,0.0,0.0,0.0,0.0,0.0,0.0,433.755,300.633,0.154882,0.0,0.0,0.0,0.0,0.0,0.0,450.672,305.828,0.452605,453.322,295.409,0.290021,478.087,288.912,0.101649,0.0,0.0,0.0,444.139,316.281,0.412556,465.102,346.321,0.625569,484.562,380.205,0.752194,472.835,381.579,0.430129,474.13,385.43,0.490261,487.22,381.526,0.652454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55_000000000004_keypoints
442.856,320.225,0.279603,442.88,311.063,0.660415,453.335,329.375,0.588521,467.651,350.252,0.740374,474.162,381.562,0.836292,432.437,292.797,0.571355,454.648,266.647,0.630542,484.667,265.338,0.516283,483.299,287.592,0.421547,485.947,295.401,0.379708,510.704,275.84,0.18507,529.016,266.66,0.365522,476.779,283.668,0.417272,513.312,274.505,0.189716,528.966,265.438,0.229005,0.0,0.0,0.0,0.0,0.0,0.0,538.143,261.471,0.155496,0.0,0.0,0.0,0.0,0.0,0.0,536.834,257.584,0.231435,55_000000000005_keypoints
438.935,326.714,0.558924,435.041,313.687,0.805196,450.684,329.357,0.716802,463.745,351.495,0.851017,467.656,382.858,0.82772,424.601,296.739,0.787039,444.196,265.338,0.842982,472.867,273.234,0.81747,467.667,284.951,0.531741,475.48,287.588,0.571563,504.177,277.126,0.471691,525.046,260.17,0.519207,463.7,278.443,0.560455,497.658,271.923,0.227474,526.333,258.872,0.463431,538.108,251.022,0.266281,0.0,0.0,0.0,532.909,253.63,0.299057,543.337,252.335,0.273597,540.717,256.266,0.283725,528.982,247.122,0.343816,55_000000000006_keypoints
431.104,328.058,0.708659,433.761,313.688,0.78159,445.516,329.306,0.783109,463.706,351.56,0.83817,465.06,382.873,0.844829,421.974,296.699,0.776796,435.067,262.8,0.724861,454.556,274.487,0.742072,474.181,278.452,0.476743,478.087,286.284,0.404757,505.479,270.605,0.22577,526.36,260.163,0.290699,465.057,275.813,0.544822,505.5,261.496,0.224889,525.077,254.969,0.393418,539.422,245.8,0.17062,538.1,243.203,0.181375,532.889,249.742,0.254724,0.0,0.0,0.0,0.0,0.0,0.0,534.196,248.422,0.161629,55_000000000007_keypoints
423.268,330.667,0.693471,431.072,312.386,0.776234,442.814,329.324,0.791143,462.424,350.267,0.84051,463.712,381.561,0.861542,418.083,296.715,0.788411,431.111,265.336,0.759869,438.951,277.101,0.604831,474.17,279.762,0.487099,476.783,288.882,0.396222,504.184,266.694,0.162451,522.448,253.649,0.138375,465.067,274.543,0.557434,504.18,260.185,0.310104,523.761,248.446,0.510688,536.827,244.474,0.328438,532.908,241.915,0.346844,527.687,245.779,0.387681,0.0,0.0,0.0,0.0,0.0,0.0,532.88,243.224,0.0949343,55_000000000008_keypoints
420.668,339.743,0.40008,424.613,309.777,0.736539,412.828,298.048,0.730694,421.951,270.607,0.510332,421.999,271.938,0.515926,436.366,320.244,0.696424,459.806,348.912,0.752879,462.386,378.903,0.689073,466.368,277.178,0.448401,466.351,275.86,0.405667,505.463,257.555,0.227183,523.772,251.043,0.0860771,466.377,279.75,0.503687,508.104,257.562,0.33657,526.351,245.837,0.356349,549.86,238.013,0.144444,542.023,236.678,0.16829,526.363,243.168,0.226425,0.0,0.0,0.0,0.0,0.0,0.0,544.622,235.381,0.0602746,55_000000000009_keypoints
